C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_40_502.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_40_502.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_40_502.jpg, 0, 1, 0, 30.19029
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_40_632.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_40_632.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_40_632.jpg, 0, 1, 0, 30.19032
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_40_737.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_40_737.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_40_737.jpg, 0, 1, 0, 30.19028
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_40_840.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_40_840.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_40_840.jpg, -0.3086013, 1, 0, 30.17235
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_40_945.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_40_945.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_40_945.jpg, -0.04037869, 1, 0, 30.19034
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_41_069.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_41_069.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_41_069.jpg, 0, 1, 0, 30.19021
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_41_168.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_41_168.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_41_168.jpg, 0, 1, 0, 30.19028
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_41_275.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_41_275.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_41_275.jpg, 0, 1, 0, 30.19031
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_41_380.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_41_380.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_41_380.jpg, 0, 1, 0, 30.19029
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_41_490.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_41_490.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_41_490.jpg, 0, 1, 0, 30.19032
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_41_591.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_41_591.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_41_591.jpg, 0, 1, 0, 30.19034
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_41_697.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_41_697.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_41_697.jpg, 0, 1, 0, 30.19031
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_41_802.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_41_802.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_41_802.jpg, 0, 1, 0, 30.19029
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_41_908.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_41_908.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_41_908.jpg, -0.1168317, 1, 0, 30.18668
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_42_015.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_42_015.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_42_015.jpg, 0, 1, 0, 30.19024
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_42_120.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_42_120.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_42_120.jpg, 0, 1, 0, 30.19029
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_42_220.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_42_220.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_42_220.jpg, 0, 1, 0, 30.19029
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_42_327.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_42_327.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_42_327.jpg, 0, 1, 0, 30.19029
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_42_432.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_42_432.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_42_432.jpg, -0.05702768, 1, 0, 30.18953
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_42_540.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_42_540.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_42_540.jpg, -0.3501987, 1, 0, 30.16422
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_42_648.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_42_648.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_42_648.jpg, -0.4676706, 1, 0, 30.1708
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_42_753.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_42_753.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_42_753.jpg, -0.1502349, 1, 0, 30.19343
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_42_862.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_42_862.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_42_862.jpg, 0, 1, 0, 30.18937
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_42_967.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_42_967.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_42_967.jpg, 0, 1, 0, 30.19014
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_43_070.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_43_070.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_43_070.jpg, 0, 1, 0, 30.19034
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_43_172.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_43_172.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_43_172.jpg, 0, 1, 0, 30.19038
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_43_276.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_43_276.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_43_276.jpg, 0, 1, 0, 30.19035
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_43_384.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_43_384.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_43_384.jpg, 0, 1, 0, 30.19053
C:\Users\asesham\Documents\IMG\center_2017_01_12_10_52_43_491.jpg, C:\Users\asesham\Documents\IMG\left_2017_01_12_10_52_43_491.jpg, C:\Users\asesham\Documents\IMG\right_2017_01_12_10_52_43_491.jpg, 0, 1, 0, 30.19027
